GenomeID	Kingdom	Phylum	Class	Order	Family	Genus	Species
GCF_022637455.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Lysobacter	unclassified_Lysobacter
GCF_022637555.1	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	unclassified_Microbacterium
GCF_022647565.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae	Chiayiivirga	unclassified_Chiayiivirga
GCF_022647885.1	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	unclassified_Bifidobacterium
GCF_022651205.1	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	unclassified_Limosilactobacillus
GCF_022654015.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas_diminuta
GCF_022655595.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Ignatzschineriaceae	Ignatzschineria	Ignatzschineria_rhizosphaerae
GCF_022662015.1	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aestuariivivens	Aestuariivivens_sediminicola
GCF_022662105.1	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aestuariivivens	Aestuariivivens_sediminis
GCF_022662195.1	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aestuariivivens	Aestuariivivens_insulae
GCF_022662305.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	unclassified_Sphingomonas
GCF_022662335.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	unclassified_Sphingomonas
GCF_022662475.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	unclassified_Sphingomonas
GCF_022662495.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Lysobacter	unclassified_Lysobacter
GCF_022662535.1	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter_marinus
GCF_022662575.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Luteimonas	Luteimonas_aquatica
GCF_022663535.1	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_cereus_group
GCF_022664395.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_lacusdianchii
GCF_022664455.2	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura_luzonensis
GCF_022664535.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	unclassified_Sphingobium
GCF_022668875.1	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Domibacillus	unclassified_Domibacillus
GCF_022669015.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	Colwellia_maritima
GCF_022669045.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Xanthomonas	Xanthomonas_indica
GCF_022669055.1	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia_faecimuris
GCF_022669155.1	Bacteria	Actinomycetota	Actinomycetes	Kineosporiales	Kineosporiaceae	Kineococcus	unclassified_Kineococcus
GCF_022674245.1	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus_acidoterrestris
GCF_022678645.1	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	Saccharopolyspora_soli
GCF_022682305.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Shinella	Shinella_zoogloeoides
GCF_022690685.1	Bacteria	Myxococcota	Myxococcia	Myxococcales	Cystobacterineae	Anaeromyxobacteraceae	Anaeromyxobacter
GCF_022690765.1	Bacteria	Myxococcota	Myxococcia	Myxococcales	Cystobacterineae	Anaeromyxobacteraceae	Anaeromyxobacter
GCF_022695515.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium_aquaticum
GCF_022695595.1	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	unclassified_Streptomyces
GCF_022698165.1	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces_cylindrosporus
GCF_022699665.1	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium_group	Chryseobacterium
GCF_022700675.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	unclassified_Acinetobacter
GCF_022701215.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Moraxella	Moraxella_nasovis
GCF_022701295.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	unclassified_Sphingopyxis
GCF_022711995.1	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	unclassified_Enterococcus
GCF_022712275.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	unclassified_Corynebacterium
GCF_022712295.1	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Galactobacter	unclassified_Galactobacter
GCF_022747945.1	Bacteria	Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	unclassified_Micromonospora
GCF_022748595.1	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium	unclassified_Brevibacterium
GCF_022749195.1	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_oralis
GCF_022750545.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	unclassified_Caulobacter
GCF_022750635.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas_pishanensis
GCF_022751215.1	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura_terrae
GCF_022758145.1	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter_vulgaris
GCF_022758235.1	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter_liquoris
GCF_022758295.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Lysobacter	unclassified_Lysobacter
GCF_022758885.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	unclassified_Sphingobium
GCF_022759505.1	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Bogoriellaceae	Georgenia	unclassified_Georgenia
GCF_022760175.1	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Zhouia	Zhouia_spongiae
GCF_022760805.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Candidatus_Mycolicibacterium_alkanivorans
GCF_022760855.1	Bacteria	Thermotogati	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
GCF_022760915.1	Bacteria	Thermotogati	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
GCF_022760955.1	Bacteria	Thermotogati	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
GCF_022760995.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae	Dyella	Dyella_sedimenti
GCF_022761015.1	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Humibacter	unclassified_Humibacter
GCF_022761035.1	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	unclassified_Microbacterium
GCF_022761115.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae	Dyella	unclassified_Dyella
GCF_022761125.1	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	unclassified_Nocardioides
GCF_022763245.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Ahrensiaceae	Oricola	unclassified_Oricola
GCF_022763305.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Marivita	unclassified_Marivita
GCF_022766795.1	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	unclassified_Helicobacter
GCF_022767005.1	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	unclassified_Peptoniphilus
GCF_022770425.1	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	unclassified_Parvimonas
GCF_022771645.1	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	unclassified_Selenomonas
GCF_022788635.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylobacter	unclassified_Methylobacter
GCF_022788715.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Sulfitobacter	unclassified_Sulfitobacter
GCF_022790535.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_syringae_group
GCF_022802975.1	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_pectinovorum
GCF_022803015.1	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter_humicola
GCF_022807935.1	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	unclassified_Streptomyces
GCF_022807975.1	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Abyssalbus	Abyssalbus_ytuae
GCF_022807995.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_fluorescens_group
GCF_022808015.1	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Macrococcus	Macrococcus_armenti
GCF_022808325.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Cognatiluteimonas	Cognatiluteimonas_sedimenti
GCF_022808595.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga	Microvirga_solisilvae
GCF_022808615.1	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified_Bacillus_(in:_firmicutes)
GCF_022808675.1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	unclassified_Parabacteroides
GCF_022808695.1	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Fundidesulfovibrio	Fundidesulfovibrio_soli
GCF_022808715.1	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Fundidesulfovibrio	Fundidesulfovibrio_agrisoli
GCF_022808775.1	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	Geothrix	Geothrix_terrae
GCF_022808815.1	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	Geothrix	Geothrix_paludis
GCF_022808865.1	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	Geothrix	Geothrix_oryzisoli
GCF_022808885.1	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	Geothrix	Geothrix_alkalitolerans
GCF_022808915.1	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Fundidesulfovibrio	Fundidesulfovibrio_terrae
GCF_022808955.1	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	unclassified_Anaerococcus
GCF_022808985.1	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geotalea	unclassified_Geotalea
GCF_022809095.1	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Aeribacillus	Aeribacillus_kexueae
GCF_022809115.1	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter_montanisoli
GCF_022809125.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax_terrae
GCF_022809775.1	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	Pseudodesulfovibrio_tunisiensis
GCF_022809915.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_lwoffii
GCF_022810305.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	unclassified_Rhodococcus_(in:_high_G+C_Gram-positive_bacteria)
GCF_022810315.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Stutzerimonas	Stutzerimonas_marianensis
GCF_022810765.1	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	unclassified_Winogradskyella
GCF_022811525.1	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Orrella	Orrella_daihaiensis
GCF_022811665.1	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium_group	Chryseobacterium
GCF_022811685.1	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium_group	Chryseobacterium
GCF_022811705.1	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Agromyces	Agromyces_larvae
GCF_022811725.1	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	unclassified_Mucilaginibacter
GCF_022812285.1	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	unclassified_Alkalihalobacillus
GCF_022814725.1	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	Bdellovibrio_reynosensis
GCF_022814865.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia	Shimia_aestuarii
GCF_022815605.1	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	unclassified_Microbacterium
GCF_022815645.1	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Curtobacterium	unclassified_Curtobacterium
GCF_022815725.1	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	unclassified_Streptomyces
GCF_022818495.1	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Fodinisporobacter	Fodinisporobacter_ferrooxydans
GCF_022818885.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium_mangrovi_(ex_Hu_et_al._2023)
GCF_022819365.1	Bacteria	Bacteria_incertae_sedis	Bacteria_candidate_phyla	Candidatus_Saccharibacteria	Candidatus_Saccharimonadia	Candidatus_Nanosynbacterales	Candidatus_Nanosynbacteraceae
GCF_022819385.1	Bacteria	Bacteria_incertae_sedis	Bacteria_candidate_phyla	Candidatus_Saccharibacteria	Candidatus_Saccharimonadia	Candidatus_Nanosynbacterales	Candidatus_Nanosynbacteraceae
GCF_022827545.1	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter_tibetensis
GCF_022828255.1	Bacteria	Bacteria_incertae_sedis	Bacteria_candidate_phyla	Candidatus_Saccharibacteria	Candidatus_Saccharimonadia	Candidatus_Nanosynbacterales	Candidatus_Nanosynbacteraceae
GCF_022828325.1	Bacteria	Bacteria_incertae_sedis	Bacteria_candidate_phyla	Candidatus_Saccharibacteria	Candidatus_Saccharimonadia	Candidatus_Nanosynbacterales	Candidatus_Nanosynbacteraceae
GCF_022828365.1	Bacteria	Bacteria_incertae_sedis	Bacteria_candidate_phyla	Candidatus_Saccharibacteria	Candidatus_Saccharimonadia	Candidatus_Nanosynbacterales	Candidatus_Nanosynbacteraceae
GCF_022828375.1	Bacteria	Bacteria_incertae_sedis	Bacteria_candidate_phyla	Candidatus_Saccharibacteria	Candidatus_Saccharimonadia	Candidatus_Nanosynbacterales	Candidatus_Nanosynbacteraceae
GCF_022828475.1	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	Saccharopolyspora_gloriosae
GCF_022829285.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	unclassified_Methylobacterium
GCF_022829295.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	unclassified_Methylobacterium
GCF_022829345.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	unclassified_Methylobacterium
GCF_022829365.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	unclassified_Methylobacterium
GCF_022829385.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	unclassified_Methylobacterium
GCF_022829405.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	unclassified_Methylobacterium
GCF_022829445.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	unclassified_Methylobacterium
GCF_022829465.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	unclassified_Methylobacterium
GCF_022829545.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	unclassified_Methylobacterium
GCF_022829585.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	unclassified_Methylobacterium
GCF_022829635.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	unclassified_Methylobacterium
GCF_022829685.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	unclassified_Methylobacterium
GCF_022829725.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	unclassified_Methylobacterium
GCF_022832375.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium_beihaiensis
GCF_022832385.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium_album_(ex_Hu_et_al._2023)
GCF_022832435.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium_organovorum
GCF_022835675.1	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	unclassified_Companilactobacillus
GCF_022835695.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	unclassified_Bradyrhizobium
GCF_022836435.1	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	unclassified_Nitrosomonas
GCF_022836475.1	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus_pabuli
GCF_022836495.1	Bacteria	Thermodesulfobacteriota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulforhabdus	unclassified_Desulforhabdus
GCF_022836805.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified_Pseudomonas
GCF_022836845.1	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio_gelatinilyticus
GCF_022836875.1	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_enshiense
GCF_022836935.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Ancylobacter	Ancylobacter_polymorphus
GCF_022842015.1	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	unclassified_Nitrosomonas
GCF_022842145.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Tabrizicola	unclassified_Tabrizicola
GCF_022842375.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Elioraeaceae	Elioraea	unclassified_Elioraea
GCF_022843985.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phreatobacteraceae	Phreatobacter	unclassified_Phreatobacter
GCF_022844445.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Hyphomonas	unclassified_Hyphomonas
GCF_022844465.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	unclassified_Bradyrhizobium
GCF_022846435.1	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Parageobacillus	unclassified_Parageobacillus
GCF_022846615.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Roseomonas	Roseomonas_fluvialis
GCF_022846655.1	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces_seoulensis
GCF_022865105.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium	Sphingomicrobium_astaxanthinifaciens
GCF_022865125.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Amorphaceae	Acuticoccus	unclassified_Acuticoccus
GCF_022867795.2	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga_horti
GCF_022867805.1	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Cuneatibacter	unclassified_Cuneatibacter
GCF_022867865.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Phaeobacter	unclassified_Phaeobacter
GCF_022867885.1	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lederbergia	unclassified_Lederbergia
GCF_022869005.1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_kalidii
